Fecha,Codigo Local,Tipo Venta,Codigo Division,Nombre Division,Codigo Area,Nombre Area,Venta Neta,Venta Neta DA,Venta Neta FA,Venta Unidad,Venta Unidad DA,Venta Unidad FA
2026-06-23 00:00:00,P061,Delivery,D1,ABARROTES,A02,BEBIDAS,28.05,40.26,10.68,3.00,4.00,4.00
2026-06-23 00:00:00,P061,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,73.56,233.84,21.10,7.00,14.00,1.00
2026-06-23 00:00:00,P061,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,81.87,212.12,64.43,7.00,20.00,5.00
2026-06-23 00:00:00,P061,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,32.00,88.78,66.37,0.68,8.23,5.20
2026-06-23 00:00:00,P061,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,68.75,76.82,6.16,12.48,17.10,0.77
2026-06-23 00:00:00,P061,Delivery,D2,FRESCOS,A07,CARNES,50.37,130.06,34.32,4.06,8.28,3.00
2026-06-23 00:00:00,P061,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,56.70,18.90,0.00,3.00,1.00
2026-06-23 00:00:00,P061,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,8.13,26.02,0.00,1.00,1.00,0.00
2026-06-23 00:00:00,P061,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,0.00,2.14,0.00,0.00,0.30
2026-06-23 00:00:00,P061,Delivery,D3,NON FOOD,A13,BAZAR,14.23,14.15,0.00,3.00,1.00,0.00
2026-06-23 00:00:00,P064,Delivery,D1,ABARROTES,A01,COMESTIBLES,32.41,110.44,63.35,6.00,10.00,10.00
2026-06-23 00:00:00,P064,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,68.71,4.38,0.00,8.00,2.00
2026-06-23 00:00:00,P064,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,60.59,0.00,97.62,2.00,0.00,2.00
2026-06-23 00:00:00,P064,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,16.93,131.16,164.60,2.00,11.00,12.00
2026-06-23 00:00:00,P064,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,30.09,37.81,0.00,2.00,4.00
2026-06-23 00:00:00,P064,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,23.93,54.85,42.50,2.79,9.72,7.48
2026-06-23 00:00:00,P064,Delivery,D2,FRESCOS,A07,CARNES,0.00,64.55,41.36,0.00,3.24,1.65
2026-06-23 00:00:00,P064,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,14.06,39.33,0.00,2.00,3.00
2026-06-23 00:00:00,P064,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,11.24,0.00,0.00,1.14,0.00
2026-06-23 00:00:00,P068,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,194.07,18.05,0.00,19.00,1.00
2026-06-23 00:00:00,P068,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,61.73,0.00,0.00,9.00,0.00
2026-06-23 00:00:00,P068,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,79.41,0.00,0.00,5.00,0.00
2026-06-23 00:00:00,P068,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,264.93,8.39,0.00,22.00,1.00
2026-06-23 00:00:00,P068,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,13.75,12.63,0.00,2.00,1.00
2026-06-23 00:00:00,P068,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,50.67,0.00,0.00,12.77,0.00
2026-06-23 00:00:00,P068,Delivery,D2,FRESCOS,A07,CARNES,0.00,26.71,0.00,0.00,2.27,0.00
2026-06-23 00:00:00,P068,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,30.30,0.00,0.00,1.00,0.00
2026-06-23 00:00:00,P068,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,9.00,4.58,0.00,1.60,1.00
2026-06-23 00:00:00,P106,Delivery,D1,ABARROTES,A01,COMESTIBLES,21.94,17.72,32.46,4.00,4.00,5.00
2026-06-23 00:00:00,P106,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,51.02,0.00,0.00,3.00,0.00
2026-06-23 00:00:00,P106,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,67.96,87.79,35.16,4.00,11.00,2.00
2026-06-23 00:00:00,P106,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,29.17,32.72,9.66,0.85,3.00,1.00
2026-06-23 00:00:00,P106,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,26.43,75.52,35.30,6.25,10.94,8.44
2026-06-23 00:00:00,P106,Delivery,D2,FRESCOS,A07,CARNES,56.19,72.77,34.32,3.59,4.66,3.00
2026-06-23 00:00:00,P106,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,2.95,2.39,10.17,0.40,0.33,1.00
2026-06-23 00:00:00,P108,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,13.22,0.00,0.00,2.00,0.00
2026-06-23 00:00:00,P108,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,108.73,0.00,0.00,1.00,0.00
2026-06-23 00:00:00,P108,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,21.36,0.00,0.00,1.00,0.00,0.00
2026-06-23 00:00:00,P108,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,0.00,47.60,0.00,0.00,12.00
2026-06-23 00:00:00,P108,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,8.14,0.00,0.00,4.00,0.00,0.00
2026-06-23 00:00:00,P109,Delivery,D1,ABARROTES,A01,COMESTIBLES,29.57,184.82,0.00,4.00,25.00,0.00
2026-06-23 00:00:00,P109,Delivery,D1,ABARROTES,A02,BEBIDAS,7.62,65.13,189.31,3.00,7.00,15.00
2026-06-23 00:00:00,P109,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,77.80,267.16,37.63,7.00,19.00,3.00
2026-06-23 00:00:00,P109,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,65.69,209.88,160.83,6.00,18.00,13.00
2026-06-23 00:00:00,P109,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,29.65,70.87,23.48,2.00,7.38,3.00
2026-06-23 00:00:00,P109,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,25.62,26.74,5.50,3.00,5.99,1.00
2026-06-23 00:00:00,P109,Delivery,D2,FRESCOS,A07,CARNES,0.00,193.36,33.64,0.00,9.26,3.00
2026-06-23 00:00:00,P109,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,8.14,12.88,0.00,1.00,1.00,0.00
2026-06-23 00:00:00,P109,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,4.24,10.17,12.21,1.00,1.00,2.00
2026-06-23 00:00:00,P109,Delivery,D3,NON FOOD,A13,BAZAR,0.00,10.83,10.34,0.00,1.00,2.00
2026-06-23 00:00:00,P227,Delivery,D1,ABARROTES,A01,COMESTIBLES,42.00,0.00,12.88,16.00,0.00,5.00
2026-06-23 00:00:00,P227,Delivery,D1,ABARROTES,A02,BEBIDAS,50.51,0.00,53.05,4.00,0.00,4.00
2026-06-23 00:00:00,P227,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,62.16,0.00,21.97,4.00,0.00,1.00
2026-06-23 00:00:00,P227,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,16.22,9.92,43.14,3.00,1.00,4.00
2026-06-23 00:00:00,P227,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,0.00,19.51,0.00,0.00,3.20
2026-06-23 00:00:00,P227,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,3.10,11.50,63.64,1.00,5.00,18.59
2026-06-23 00:00:00,P227,Delivery,D2,FRESCOS,A07,CARNES,0.00,167.29,91.22,0.00,15.00,9.01
2026-06-23 00:00:00,P227,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,14.90,0.00,0.00,1.00,0.00,0.00
2026-06-23 00:00:00,P227,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,0.00,10.17,0.00,0.00,1.00
2026-06-23 00:00:00,P465,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,0.00,227.68,0.00,0.00,38.00
2026-06-23 00:00:00,P465,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,0.00,347.04,0.00,0.00,5.00
2026-06-23 00:00:00,P465,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,0.00,54.08,0.00,0.00,5.00
2026-06-23 00:00:00,P465,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,21.02,68.59,0.00,2.00,6.00
2026-06-23 00:00:00,P465,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,10.00,48.17,0.00,1.00,3.61
2026-06-23 00:00:00,P465,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,0.00,118.89,0.00,0.00,31.82
2026-06-23 00:00:00,P465,Delivery,D2,FRESCOS,A07,CARNES,0.00,0.00,66.46,0.00,0.00,5.03
2026-06-23 00:00:00,P465,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,0.00,32.80,0.00,0.00,2.00
2026-06-23 00:00:00,P465,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,26.02,0.00,0.00,1.00,0.00,0.00
2026-06-23 00:00:00,P465,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,5.31,4.24,0.00,0.72,0.58
2026-06-24 00:00:00,1199,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,0.00,59.36,0.00,0.00,12.00
2026-06-24 00:00:00,1199,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,0.00,54.82,0.00,0.00,5.00
2026-06-24 00:00:00,1199,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,0.00,21.95,0.00,0.00,1.00
2026-06-24 00:00:00,1199,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,0.00,45.85,0.00,0.00,4.00
2026-06-24 00:00:00,1199,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,0.00,52.30,0.00,0.00,5.00
2026-06-24 00:00:00,1199,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,0.00,24.02,0.00,0.00,6.71
2026-06-24 00:00:00,1199,Delivery,D2,FRESCOS,A07,CARNES,0.00,0.00,28.13,0.00,0.00,3.00
2026-06-24 00:00:00,1199,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,0.00,30.68,0.00,0.00,1.00
2026-06-24 00:00:00,P010,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,73.97,59.78,0.00,15.00,9.00
2026-06-24 00:00:00,P010,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,84.83,100.12,0.00,12.00,16.00
2026-06-24 00:00:00,P010,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,8.31,65.26,0.00,2.00,5.00
2026-06-24 00:00:00,P010,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,235.59,424.92,0.00,20.00,30.00
2026-06-24 00:00:00,P010,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,29.33,52.54,0.00,3.00,5.00
2026-06-24 00:00:00,P010,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,88.98,56.76,0.00,22.34,8.20
2026-06-24 00:00:00,P010,Delivery,D2,FRESCOS,A07,CARNES,0.00,126.25,191.10,0.00,8.55,15.37
2026-06-24 00:00:00,P010,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,99.80,0.00,0.00,2.00,0.00
2026-06-24 00:00:00,P010,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,66.87,16.61,0.00,4.00,2.00
2026-06-24 00:00:00,P010,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,11.11,24.93,0.00,2.45,5.18
2026-06-24 00:00:00,P010,Delivery,D3,NON FOOD,A13,BAZAR,0.00,38.38,0.00,0.00,5.00,0.00
2026-06-24 00:00:00,P048,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,49.74,31.84,0.00,5.00,5.00
2026-06-24 00:00:00,P048,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,77.12,0.00,0.00,2.00,0.00
2026-06-24 00:00:00,P048,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,21.11,0.00,0.00,3.00,0.00
2026-06-24 00:00:00,P048,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,102.80,29.40,0.00,7.00,3.00
2026-06-24 00:00:00,P048,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,12.46,0.00,0.00,1.00,0.00
2026-06-24 00:00:00,P048,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,0.00,28.15,0.00,0.00,10.00
2026-06-24 00:00:00,P048,Delivery,D2,FRESCOS,A07,CARNES,0.00,34.32,64.27,0.00,3.00,4.29
2026-06-24 00:00:00,P048,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,14.07,0.00,0.00,2.00,0.00
2026-06-24 00:00:00,P048,Delivery,D3,NON FOOD,A13,BAZAR,0.00,0.00,10.76,0.00,0.00,1.00
2026-06-24 00:00:00,P061,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,111.61,198.16,0.00,23.00,34.00
2026-06-24 00:00:00,P061,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,32.46,40.26,0.00,11.00,4.00
2026-06-24 00:00:00,P061,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,34.66,233.84,0.00,1.00,14.00
2026-06-24 00:00:00,P061,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,172.96,212.12,0.00,14.00,20.00
2026-06-24 00:00:00,P061,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,49.82,88.78,0.00,3.60,8.23
2026-06-24 00:00:00,P061,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,90.74,76.82,0.00,18.90,17.10
2026-06-24 00:00:00,P061,Delivery,D2,FRESCOS,A07,CARNES,0.00,68.34,130.06,0.00,4.24,8.28
2026-06-24 00:00:00,P061,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,0.00,56.70,0.00,0.00,3.00
2026-06-24 00:00:00,P061,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,84.33,26.02,0.00,6.00,1.00
2026-06-24 00:00:00,P061,Delivery,D3,NON FOOD,A13,BAZAR,0.00,0.00,14.15,0.00,0.00,1.00
2026-06-24 00:00:00,P064,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,43.87,110.44,0.00,7.00,10.00
2026-06-24 00:00:00,P064,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,215.76,68.71,0.00,20.00,8.00
2026-06-24 00:00:00,P064,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,120.59,0.00,0.00,7.00,0.00
2026-06-24 00:00:00,P064,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,276.08,131.16,0.00,24.00,11.00
2026-06-24 00:00:00,P064,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,10.25,30.09,0.00,1.00,2.00
2026-06-24 00:00:00,P064,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,53.93,54.85,0.00,13.34,9.72
2026-06-24 00:00:00,P064,Delivery,D2,FRESCOS,A07,CARNES,0.00,91.52,64.55,0.00,8.00,3.24
2026-06-24 00:00:00,P064,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,0.00,14.06,0.00,0.00,2.00
2026-06-24 00:00:00,P064,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,8.22,11.24,0.00,2.00,1.14
2026-06-24 00:00:00,P068,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,0.00,194.07,0.00,0.00,19.00
2026-06-24 00:00:00,P068,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,0.00,61.73,0.00,0.00,9.00
2026-06-24 00:00:00,P068,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,0.00,79.41,0.00,0.00,5.00
2026-06-24 00:00:00,P068,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,0.00,264.93,0.00,0.00,22.00
2026-06-24 00:00:00,P068,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,0.00,13.75,0.00,0.00,2.00
2026-06-24 00:00:00,P068,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,0.00,50.67,0.00,0.00,12.77
2026-06-24 00:00:00,P068,Delivery,D2,FRESCOS,A07,CARNES,0.00,0.00,26.71,0.00,0.00,2.27
2026-06-24 00:00:00,P068,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,0.00,30.30,0.00,0.00,1.00
2026-06-24 00:00:00,P068,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,0.00,9.00,0.00,0.00,1.60
2026-06-24 00:00:00,P106,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,115.83,17.72,0.00,15.00,4.00
2026-06-24 00:00:00,P106,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,48.90,0.00,0.00,3.00,0.00
2026-06-24 00:00:00,P106,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,121.79,51.02,0.00,6.00,3.00
2026-06-24 00:00:00,P106,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,83.05,87.79,0.00,9.00,11.00
2026-06-24 00:00:00,P106,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,0.00,32.72,0.00,0.00,3.00
2026-06-24 00:00:00,P106,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,66.40,75.52,0.00,12.34,10.94
2026-06-24 00:00:00,P106,Delivery,D2,FRESCOS,A07,CARNES,0.00,38.08,72.77,0.00,2.66,4.66
2026-06-24 00:00:00,P106,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,18.90,0.00,0.00,1.00,0.00
2026-06-24 00:00:00,P106,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,8.65,2.39,0.00,1.65,0.33
2026-06-24 00:00:00,P108,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,11.78,13.22,0.00,1.00,2.00
2026-06-24 00:00:00,P108,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,57.80,108.73,0.00,3.00,1.00
2026-06-24 00:00:00,P108,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,6.44,0.00,0.00,1.00,0.00
2026-06-24 00:00:00,P108,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,10.25,0.00,0.00,1.00,0.00
2026-06-24 00:00:00,P108,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,99.80,0.00,0.00,2.00,0.00
2026-06-24 00:00:00,P108,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,4.71,0.00,0.00,0.64,0.00
2026-06-24 00:00:00,P109,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,73.36,184.82,0.00,12.00,25.00
2026-06-24 00:00:00,P109,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,25.67,65.13,0.00,5.00,7.00
2026-06-24 00:00:00,P109,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,38.05,267.16,0.00,2.00,19.00
2026-06-24 00:00:00,P109,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,186.15,209.88,0.00,15.00,18.00
2026-06-24 00:00:00,P109,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,87.68,70.87,0.00,10.41,7.38
2026-06-24 00:00:00,P109,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,86.18,26.74,0.00,16.94,5.99
2026-06-24 00:00:00,P109,Delivery,D2,FRESCOS,A07,CARNES,0.00,61.76,193.36,0.00,4.06,9.26
2026-06-24 00:00:00,P109,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,0.00,12.88,0.00,0.00,1.00
2026-06-24 00:00:00,P109,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,19.02,10.17,0.00,2.20,1.00
2026-06-24 00:00:00,P109,Delivery,D3,NON FOOD,A13,BAZAR,0.00,0.00,10.83,0.00,0.00,1.00
2026-06-24 00:00:00,P227,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,69.71,0.00,0.00,8.00,0.00
2026-06-24 00:00:00,P227,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,30.00,0.00,0.00,2.00,0.00
2026-06-24 00:00:00,P227,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,49.39,9.92,0.00,6.00,1.00
2026-06-24 00:00:00,P227,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,7.84,11.50,0.00,2.00,5.00
2026-06-24 00:00:00,P227,Delivery,D2,FRESCOS,A07,CARNES,0.00,100.93,167.29,0.00,9.00,15.00
2026-06-24 00:00:00,P465,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,96.40,0.00,0.00,14.00,0.00
2026-06-24 00:00:00,P465,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,15.55,0.00,0.00,9.00,0.00
2026-06-24 00:00:00,P465,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,128.56,0.00,0.00,6.00,0.00
2026-06-24 00:00:00,P465,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,58.99,21.02,0.00,6.00,2.00
2026-06-24 00:00:00,P465,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,10.59,10.00,0.00,1.00,1.00
2026-06-24 00:00:00,P465,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,29.16,0.00,0.00,6.75,0.00
2026-06-24 00:00:00,P465,Delivery,D2,FRESCOS,A07,CARNES,0.00,30.88,0.00,0.00,2.10,0.00
2026-06-24 00:00:00,P465,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,2.54,5.31,0.00,0.34,0.72
2026-06-25 00:00:00,1199,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,28.14,0.00,0.00,3.00,0.00
2026-06-25 00:00:00,1199,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,90.59,0.00,0.00,5.00,0.00
2026-06-25 00:00:00,1199,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,8.90,0.00,0.00,1.00,0.00
2026-06-25 00:00:00,1199,Delivery,D2,FRESCOS,A07,CARNES,0.00,81.78,0.00,0.00,7.00,0.00
2026-06-25 00:00:00,1199,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,20.34,0.00,0.00,2.00,0.00
2026-06-25 00:00:00,P010,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,37.01,73.97,0.00,8.00,15.00
2026-06-25 00:00:00,P010,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,128.65,84.83,0.00,7.00,12.00
2026-06-25 00:00:00,P010,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,44.74,8.31,0.00,4.00,2.00
2026-06-25 00:00:00,P010,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,154.89,235.59,0.00,12.00,20.00
2026-06-25 00:00:00,P010,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,28.42,29.33,0.00,2.35,3.00
2026-06-25 00:00:00,P010,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,122.10,88.98,0.00,24.42,22.34
2026-06-25 00:00:00,P010,Delivery,D2,FRESCOS,A07,CARNES,0.00,109.41,126.25,0.00,7.07,8.55
2026-06-25 00:00:00,P010,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,0.00,99.80,0.00,0.00,2.00
2026-06-25 00:00:00,P010,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,0.00,66.87,0.00,0.00,4.00
2026-06-25 00:00:00,P010,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,0.00,11.11,0.00,0.00,2.45
2026-06-25 00:00:00,P010,Delivery,D3,NON FOOD,A13,BAZAR,0.00,15.26,38.38,0.00,1.00,5.00
2026-06-25 00:00:00,P048,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,89.15,49.74,0.00,15.00,5.00
2026-06-25 00:00:00,P048,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,2.29,77.12,0.00,1.00,2.00
2026-06-25 00:00:00,P048,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,42.19,21.11,0.00,2.00,3.00
2026-06-25 00:00:00,P048,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,153.39,102.80,0.00,13.00,7.00
2026-06-25 00:00:00,P048,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,25.26,12.46,0.00,2.00,1.00
2026-06-25 00:00:00,P048,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,43.27,0.00,0.00,7.50,0.00
2026-06-25 00:00:00,P048,Delivery,D2,FRESCOS,A07,CARNES,0.00,142.88,34.32,0.00,13.20,3.00
2026-06-25 00:00:00,P048,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,18.90,0.00,0.00,1.00,0.00
2026-06-25 00:00:00,P048,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,36.16,0.00,0.00,3.00,0.00
2026-06-25 00:00:00,P048,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,14.68,14.07,0.00,2.75,2.00
2026-06-25 00:00:00,P048,Delivery,D3,NON FOOD,A13,BAZAR,0.00,11.25,0.00,0.00,1.00,0.00
2026-06-25 00:00:00,P061,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,66.88,111.61,0.00,7.00,23.00
2026-06-25 00:00:00,P061,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,62.11,32.46,0.00,9.00,11.00
2026-06-25 00:00:00,P061,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,119.57,34.66,0.00,6.00,1.00
2026-06-25 00:00:00,P061,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,177.34,172.96,0.00,14.00,14.00
2026-06-25 00:00:00,P061,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,77.34,49.82,0.00,4.20,3.60
